,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
109,0 days 02:25:02.989000,LEC,16,97.583,53.0,3.0,,,0 days 00:00:31.288000,0 days 00:00:42.278000,0 days 00:00:24.017000,0 days 02:23:56.678000,0 days 02:24:38.956000,0 days 02:25:02.973000,233.0,260.0,284.0,302.0,False,HARD,21.0,True,Ferrari,0 days 02:23:25.406000,2025-04-13 16:31:39.673,1,4.0,False,,False,True
110,0 days 02:26:40.783000,LEC,16,97.794,54.0,3.0,,,0 days 00:00:31.127000,0 days 00:00:42.614000,0 days 00:00:24.053000,0 days 02:25:34.100000,0 days 02:26:16.714000,0 days 02:26:40.767000,,259.0,285.0,,False,HARD,22.0,True,Ferrari,0 days 02:25:02.989000,2025-04-13 16:33:17.256,1,4.0,False,,False,True
111,0 days 02:28:18.369000,LEC,16,97.586,55.0,3.0,,,0 days 00:00:31.324000,0 days 00:00:42.224000,0 days 00:00:24.038000,0 days 02:27:12.091000,0 days 02:27:54.315000,0 days 02:28:18.353000,237.0,264.0,284.0,303.0,False,HARD,23.0,True,Ferrari,0 days 02:26:40.783000,2025-04-13 16:34:55.050,1,4.0,False,,False,True
112,0 days 02:29:56.035000,LEC,16,97.666,56.0,3.0,,,0 days 00:00:31.216000,0 days 00:00:42.390000,0 days 00:00:24.060000,0 days 02:28:49.569000,0 days 02:29:31.959000,0 days 02:29:56.019000,235.0,262.0,283.0,306.0,False,HARD,24.0,True,Ferrari,0 days 02:28:18.369000,2025-04-13 16:36:32.636,1,4.0,False,,False,True
113,0 days 02:31:34.308000,LEC,16,98.273,57.0,3.0,,,0 days 00:00:31.476000,0 days 00:00:42.583000,0 days 00:00:24.214000,0 days 02:30:27.495000,0 days 02:31:10.078000,0 days 02:31:34.292000,,258.0,284.0,,False,HARD,25.0,True,Ferrari,0 days 02:29:56.035000,2025-04-13 16:38:10.302,1,4.0,False,,False,True
285,0 days 00:57:15.613000,NOR,4,,1.0,1.0,,,,0 days 00:00:42.491000,0 days 00:00:23.969000,,0 days 00:56:51.699000,0 days 00:57:15.797000,230.0,244.0,277.0,257.0,False,SOFT,4.0,False,McLaren,0 days 00:55:34.907000,2025-04-13 15:03:49.174,1,3.0,False,,False,False
286,0 days 00:58:53.523000,NOR,4,97.91,2.0,1.0,,,0 days 00:00:31.193000,0 days 00:00:42.593000,0 days 00:00:24.124000,0 days 00:57:46.791000,0 days 00:58:29.384000,0 days 00:58:53.508000,231.0,242.0,282.0,285.0,True,SOFT,5.0,False,McLaren,0 days 00:57:15.613000,2025-04-13 15:05:29.880,1,3.0,False,,False,True
287,0 days 01:00:31.940000,NOR,4,98.417,3.0,1.0,,,0 days 00:00:31.039000,0 days 00:00:43.110000,0 days 00:00:24.268000,0 days 00:59:24.547000,0 days 01:00:07.657000,0 days 01:00:31.925000,,238.0,284.0,307.0,False,SOFT,6.0,False,McLaren,0 days 00:58:53.523000,2025-04-13 15:07:07.790,1,3.0,False,,False,True
288,0 days 01:02:10.175000,NOR,4,98.235,4.0,1.0,,,0 days 00:00:31.052000,0 days 00:00:42.808000,0 days 00:00:24.375000,0 days 01:01:02.977000,0 days 01:01:45.785000,0 days 01:02:10.160000,226.0,246.0,284.0,311.0,False,SOFT,7.0,False,McLaren,0 days 01:00:31.940000,2025-04-13 15:08:46.207,1,3.0,False,,False,True
289,0 days 01:03:48.779000,NOR,4,98.604,5.0,1.0,,,0 days 00:00:31.146000,0 days 00:00:43.114000,0 days 00:00:24.344000,0 days 01:02:41.306000,0 days 01:03:24.420000,0 days 01:03:48.764000,228.0,239.0,284.0,302.0,False,SOFT,8.0,False,McLaren,0 days 01:02:10.175000,2025-04-13 15:10:24.442,1,3.0,False,,False,True
290,0 days 01:05:27.349000,NOR,4,98.57,6.0,1.0,,,0 days 00:00:31.176000,0 days 00:00:43.090000,0 days 00:00:24.304000,0 days 01:04:19.940000,0 days 01:05:03.030000,0 days 01:05:27.334000,227.0,231.0,284.0,312.0,False,SOFT,9.0,False,McLaren,0 days 01:03:48.779000,2025-04-13 15:12:03.046,1,3.0,False,,False,True
291,0 days 01:07:05.817000,NOR,4,98.468,7.0,1.0,,,0 days 00:00:31.093000,0 days 00:00:42.936000,0 days 00:00:24.439000,0 days 01:05:58.427000,0 days 01:06:41.363000,0 days 01:07:05.802000,230.0,246.0,285.0,,False,SOFT,10.0,False,McLaren,0 days 01:05:27.349000,2025-04-13 15:13:41.616,1,3.0,False,,False,True
292,0 days 01:08:44.787000,NOR,4,98.97,8.0,1.0,,,0 days 00:00:31.197000,0 days 00:00:43.276000,0 days 00:00:24.497000,0 days 01:07:36.999000,0 days 01:08:20.275000,0 days 01:08:44.772000,,250.0,286.0,314.0,False,SOFT,11.0,False,McLaren,0 days 01:07:05.817000,2025-04-13 15:15:20.084,1,3.0,False,,False,True
293,0 days 01:10:23.891000,NOR,4,99.104,9.0,1.0,,,0 days 00:00:31.318000,0 days 00:00:43.201000,0 days 00:00:24.585000,0 days 01:09:16.090000,0 days 01:09:59.291000,0 days 01:10:23.876000,228.0,251.0,283.0,311.0,False,SOFT,12.0,False,McLaren,0 days 01:08:44.787000,2025-04-13 15:16:59.054,1,3.0,False,,False,True
